sku,brand,title,url,eans,description,price,categoryPath,size,colour,deliveryCosts_dpd,paymentCosts_paypal,paymentCosts_credit_card,delivery,imageUrls
8720828225998,Boomba Bamboo,"Bettbezug aus Bambus, „Cuddle Pink“, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-cuddle-pink-400tc?variant_sku=8720828225998,8720828225998,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in zartem „Cuddle Pink“ – atmungsaktiv, hypoallergen und wahlweise mit Bambus-Knopfverschluss oder Einsteckstreifen erhältlich.",420.00,Duvet Covers,260x240/220 cm,Cuddle Pink,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-3.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bamboo-button-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-2.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-fabric-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-1.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-tuck-in-strip-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-packaging.jpg?v=1786137069
8720828225714,Boomba Bamboo,"Bettbezug aus Bambus, „Cuddle Pink“, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-cuddle-pink-400tc?variant_sku=8720828225714,8720828225714,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in zartem „Cuddle Pink“ – atmungsaktiv, hypoallergen und wahlweise mit Bambus-Knopfverschluss oder Einsteckstreifen erhältlich.",267.00,Duvet Covers,140x220 cm,Cuddle Pink,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-3.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bamboo-button-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-2.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-fabric-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-1.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-tuck-in-strip-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-packaging.jpg?v=1786137069
8720618860057,Boomba Bamboo,"Bettbezug aus Bambus, „Cuddle Pink“, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-cuddle-pink-400tc?variant_sku=8720618860057,8720618860057,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in zartem „Cuddle Pink“ – atmungsaktiv, hypoallergen und wahlweise mit Bambus-Knopfverschluss oder Einsteckstreifen erhältlich.",402.00,Duvet Covers,260x240/220 cm,Cuddle Pink,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-3.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bamboo-button-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-2.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-fabric-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-1.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-tuck-in-strip-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-packaging.jpg?v=1786137069
8720618860026,Boomba Bamboo,"Bettbezug aus Bambus, „Cuddle Pink“, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-cuddle-pink-400tc?variant_sku=8720618860026,8720618860026,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in zartem „Cuddle Pink“ – atmungsaktiv, hypoallergen und wahlweise mit Bambus-Knopfverschluss oder Einsteckstreifen erhältlich.",300.00,Duvet Covers,200x200 cm,Cuddle Pink,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-3.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bamboo-button-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-2.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-fabric-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-1.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-tuck-in-strip-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-packaging.jpg?v=1786137069
8720828225967,Boomba Bamboo,"Bettbezug aus Bambus, „Cuddle Pink“, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-cuddle-pink-400tc?variant_sku=8720828225967,8720828225967,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in zartem „Cuddle Pink“ – atmungsaktiv, hypoallergen und wahlweise mit Bambus-Knopfverschluss oder Einsteckstreifen erhältlich.",318.00,Duvet Covers,200x200 cm,Cuddle Pink,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-3.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bamboo-button-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-2.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-fabric-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-1.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-tuck-in-strip-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-packaging.jpg?v=1786137069
8720828225974,Boomba Bamboo,"Bettbezug aus Bambus, „Cuddle Pink“, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-cuddle-pink-400tc?variant_sku=8720828225974,8720828225974,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in zartem „Cuddle Pink“ – atmungsaktiv, hypoallergen und wahlweise mit Bambus-Knopfverschluss oder Einsteckstreifen erhältlich.",336.00,Duvet Covers,200x220/210 cm,Cuddle Pink,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-3.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bamboo-button-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-2.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-fabric-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-1.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-tuck-in-strip-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-packaging.jpg?v=1786137069
8720828225943,Boomba Bamboo,"Bettbezug aus Bambus, „Cuddle Pink“, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-cuddle-pink-400tc?variant_sku=8720828225943,8720828225943,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in zartem „Cuddle Pink“ – atmungsaktiv, hypoallergen und wahlweise mit Bambus-Knopfverschluss oder Einsteckstreifen erhältlich.",282.00,Duvet Covers,140x200 cm,Cuddle Pink,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-3.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bamboo-button-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-2.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-fabric-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-bedroom-lifestyle-1.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-tuck-in-strip-detail.jpg?v=1786137069;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-cuddle-pink-packaging.jpg?v=1786137069
6154524493443,Boomba Bamboo,"Bettbezug aus Bambus, Coffee Brown, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-coffee-brown-400tc?variant_sku=6154524493443,6154524493443,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in Coffee Brown – atmungsaktiv, hypoallergen und wahlweise mit Bambusknopfverschluss oder Einsteckstreifen erhältlich.",369.00,Duvet Covers,240x220 cm,Coffee Brown,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-3.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-4.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-5.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-6.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-packaging.jpg?v=1786173283
6154528330300,Boomba Bamboo,"Bettbezug aus Bambus, Coffee Brown, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-coffee-brown-400tc?variant_sku=6154528330300,6154528330300,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in Coffee Brown – atmungsaktiv, hypoallergen und wahlweise mit Bambusknopfverschluss oder Einsteckstreifen erhältlich.",387.00,Duvet Covers,240x220 cm,Coffee Brown,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-3.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-4.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-5.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-6.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-packaging.jpg?v=1786173283
6154523922968,Boomba Bamboo,"Bettbezug aus Bambus, Coffee Brown, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-coffee-brown-400tc?variant_sku=6154523922968,6154523922968,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in Coffee Brown – atmungsaktiv, hypoallergen und wahlweise mit Bambusknopfverschluss oder Einsteckstreifen erhältlich.",258.00,Duvet Covers,140x200 cm,Coffee Brown,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-3.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-4.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-5.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-6.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-packaging.jpg?v=1786173283
6154527839897,Boomba Bamboo,"Bettbezug aus Bambus, Coffee Brown, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-coffee-brown-400tc?variant_sku=6154527839897,6154527839897,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in Coffee Brown – atmungsaktiv, hypoallergen und wahlweise mit Bambusknopfverschluss oder Einsteckstreifen erhältlich.",336.00,Duvet Covers,200x220/210 cm,Coffee Brown,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-3.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-4.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-5.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-6.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-packaging.jpg?v=1786173283
6154524176131,Boomba Bamboo,"Bettbezug aus Bambus, Coffee Brown, 400TC",https://www.maisondecocon.com/products/bamboo-duvet-cover-coffee-brown-400tc?variant_sku=6154524176131,6154524176131,"Ein seidenweicher Bettbezug aus Bambus mit einer Fadenzahl von 400TC in Coffee Brown – atmungsaktiv, hypoallergen und wahlweise mit Bambusknopfverschluss oder Einsteckstreifen erhältlich.",300.00,Duvet Covers,200x200 cm,Coffee Brown,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-1.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-fabric-detail-2.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-3.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-4.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-5.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-bedroom-lifestyle-6.jpg?v=1786173283;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-duvet-cover-coffee-brown-packaging.jpg?v=1786173283
